id,x,y,deg
034_21,s-87.267615,s-87.923918,s207.412311
034_22,s-89.132001,s-86.942435,s315.448544
034_23,s-86.865362,s-86.729997,s62.988561
034_24,s-87.536544,s-90.055923,s253.958822
034_25,s-86.750353,s-87.717728,s350.778297
034_26,s-86.723272,s-89.098155,s207.217892
034_27,s-88.217062,s-86.377269,s242.022770
034_28,s-89.938331,s-86.575587,s296.871001
034_29,s-86.577156,s-88.009603,s170.155888
034_30,s-88.945238,s-86.168558,s275.624906
034_31,s-86.424237,s-86.139709,s171.678362
034_32,s-87.167518,s-86.078170,s289.689198
034_33,s-86.380575,s-88.608071,s213.699546
035_0,s-89.490239,s-89.524201,s44.998469
035_1,s-90.095695,s-89.799321,s15.486047
035_2,s-89.441050,s-89.935740,s112.202907
035_3,s-89.093702,s-89.007464,s77.376261
035_4,s-89.071448,s-89.909507,s329.881810
035_5,s-90.333792,s-88.902178,s301.455412
035_6,s-88.860303,s-88.341907,s213.295591
035_7,s-89.276070,s-88.359577,s76.930400
035_8,s-88.443349,s-89.776022,s335.877390
035_9,s-88.186545,s-88.038888,s78.089573
035_10,s-89.494127,s-87.832073,s66.057164
035_11,s-88.098899,s-88.597985,s332.789258
035_12,s-90.165824,s-88.195651,s25.234457
035_13,s-87.877776,s-89.780886,s342.647919
035_14,s-88.785673,s-87.522757,s68.308470
035_15,s-88.136932,s-87.385772,s227.500361
035_16,s-89.963162,s-87.189468,s294.170374
035_17,s-87.493115,s-88.503420,s180.498761
035_18,s-87.497135,s-87.064623,s205.218878
035_19,s-87.243373,s-89.648489,s349.923871
035_20,s-88.524261,s-86.963660,s266.611685
035_21,s-87.267615,s-87.923918,s207.412311
035_22,s-89.132001,s-86.942435,s315.448544
035_23,s-86.865362,s-86.729997,s62.988561
035_24,s-87.536544,s-90.055923,s253.958822
035_25,s-86.750353,s-87.717728,s350.778297
035_26,s-86.723272,s-89.098155,s207.217892
035_27,s-88.217062,s-86.377269,s242.022770
035_28,s-89.938331,s-86.575587,s296.871001
035_29,s-86.577156,s-88.009603,s170.155888
035_30,s-88.945238,s-86.168558,s275.624906
035_31,s-86.424237,s-86.139709,s171.678362
035_32,s-87.167518,s-86.078170,s289.689198
035_33,s-86.380575,s-88.608071,s213.699546
035_34,s-86.035208,s-87.500806,s18.850936
036_0,s-89.132509,s-89.190110,s76.584239
036_1,s-89.725424,s-89.552272,s244.607425
036_2,s-88.897477,s-89.692386,s343.123252
036_3,s-89.699668,s-88.655932,s290.367574
036_4,s-88.602433,s-88.522804,s195.138784
036_5,s-88.250479,s-88.016595,s223.455821
036_6,s-88.367519,s-89.687065,s315.376671
036_7,s-88.669309,s-88.099998,s73.499351
036_8,s-87.436097,s-89.140195,s9.713865
036_9,s-87.917197,s-87.666921,s274.732261
036_10,s-88.572120,s-87.544355,s301.094993
036_11,s-88.926196,s-87.447711,s104.341810
036_12,s-87.357610,s-89.525255,s126.248387
036_13,s-87.396203,s-88.019889,s197.945594
036_14,s-87.126387,s-87.194668,s98.764485
036_15,s-89.765829,s-87.166518,s294.502919
036_16,s-86.770079,s-88.359229,s203.736143
036_17,s-88.082544,s-86.814337,s63.570785
036_18,s-86.796242,s-87.851167,s352.447421
036_19,s-86.866625,s-89.733358,s342.022512
036_20,s-87.671266,s-86.795125,s286.128760
036_21,s-86.522651,s-86.443083,s142.746147
036_22,s-89.290319,s-86.491624,s239.059643
036_23,s-88.018674,s-86.059366,s251.503111
036_24,s-86.101237,s-88.377312,s359.853009
036_25,s-87.071218,s-86.062661,s290.859498
036_26,s-86.095550,s-89.160316,s21.076777
036_27,s-86.257014,s-87.151985,s317.218777
036_28,s-89.781657,s-86.049572,s277.463216
036_29,s-88.691096,s-85.986244,s292.554272
036_30,s-89.607815,s-88.147579,s26.843251
036_31,s-86.010517,s-86.365438,s345.039607
036_32,s-85.820580,s-89.700559,s339.211223
036_33,s-86.365846,s-85.563419,s290.935256
036_34,s-85.712842,s-87.544488,s2.779010
036_35,s-87.554343,s-85.649529,s296.648174
037_0,s-89.132509,s-89.190110,s76.584239
037_1,s-89.725424,s-89.552272,s244.607425
037_2,s-88.897477,s-89.692386,s343.123252
037_3,s-89.699668,s-88.655932,s290.367574
037_4,s-88.602433,s-88.522804,s195.138784
037_5,s-88.250479,s-88.016595,s223.455821
037_6,s-88.367519,s-89.687065,s315.376671
037_7,s-88.669309,s-88.099998,s73.499351
037_8,s-87.436097,s-89.140195,s9.713865
037_9,s-87.917197,s-87.666921,s274.732261
037_10,s-88.572120,s-87.544355,s301.094993
037_11,s-88.926196,s-87.447711,s104.341810
037_12,s-87.357610,s-89.525255,s126.248387
037_13,s-87.396203,s-88.019889,s197.945594
037_14,s-87.126387,s-87.194668,s98.764485
037_15,s-89.765829,s-87.166518,s294.502919
037_16,s-86.770079,s-88.359229,s203.736143
037_17,s-88.082544,s-86.814337,s63.570785
037_18,s-86.796242,s-87.851167,s352.447421
037_19,s-86.866625,s-89.733358,s342.022512
037_20,s-87.671266,s-86.795125,s286.128760
037_21,s-86.522651,s-86.443083,s142.746147
037_22,s-89.290319,s-86.491624,s239.059643
037_23,s-88.018674,s-86.059366,s251.503111
037_24,s-86.101237,s-88.377312,s359.853009
037_25,s-87.071218,s-86.062661,s290.859498
037_26,s-86.095550,s-89.160316,s21.076777
037_27,s-86.257014,s-87.151985,s317.218777
037_28,s-89.781657,s-86.049572,s277.463216
037_29,s-88.691096,s-85.986244,s292.554272
037_30,s-89.607815,s-88.147579,s26.843251
037_31,s-86.010517,s-86.365438,s345.039607
037_32,s-85.820580,s-89.700559,s339.211223
037_33,s-86.365846,s-85.563419,s290.935256
037_34,s-85.712842,s-87.544488,s2.779010
037_35,s-87.554343,s-85.649529,s296.648174
037_36,s-85.543792,s-88.494847,s201.648615
038_0,s-89.132509,s-89.190110,s76.584239
038_1,s-89.725424,s-89.552272,s244.607425
038_2,s-88.897477,s-89.692386,s343.123252
038_3,s-89.699668,s-88.655932,s290.367574
038_4,s-88.602433,s-88.522804,s195.138784
038_5,s-88.250479,s-88.016595,s223.455821
038_6,s-88.367519,s-89.687065,s315.376671
038_7,s-88.669309,s-88.099998,s73.499351
038_8,s-87.436097,s-89.140195,s9.713865
038_9,s-87.917197,s-87.666921,s274.732261
038_10,s-88.572120,s-87.544355,s301.094993
038_11,s-88.926196,s-87.447711,s104.341810
038_12,s-87.357610,s-89.525255,s126.248387
038_13,s-87.396203,s-88.019889,s197.945594
038_14,s-87.126387,s-87.194668,s98.764485
038_15,s-89.765829,s-87.166518,s294.502919
038_16,s-86.770079,s-88.359229,s203.736143
038_17,s-88.082544,s-86.814337,s63.570785
038_18,s-86.796242,s-87.851167,s352.447421
038_19,s-86.866625,s-89.733358,s342.022512
038_20,s-87.671266,s-86.795125,s286.128760
038_21,s-86.522651,s-86.443083,s142.746147
038_22,s-89.290319,s-86.491624,s239.059643
038_23,s-88.018674,s-86.059366,s251.503111
038_24,s-86.101237,s-88.377312,s359.853009
038_25,s-87.071218,s-86.062661,s290.859498
038_26,s-86.095550,s-89.160316,s21.076777
038_27,s-86.257014,s-87.151985,s317.218777
038_28,s-89.781657,s-86.049572,s277.463216
038_29,s-88.691096,s-85.986244,s292.554272
038_30,s-89.607815,s-88.147579,s26.843251
038_31,s-86.010517,s-86.365438,s345.039607
038_32,s-85.820580,s-89.700559,s339.211223
038_33,s-86.365846,s-85.563419,s290.935256
038_34,s-85.712842,s-87.544488,s2.779010
038_35,s-87.554343,s-85.649529,s296.648174
038_36,s-85.543792,s-88.494847,s201.648615
038_37,s-89.467460,s-85.460943,s293.997591
039_0,s-89.132509,s-89.190110,s76.584239
039_1,s-89.725424,s-89.552272,s244.607425
039_2,s-88.897477,s-89.692386,s343.123252
039_3,s-89.699668,s-88.655932,s290.367574
039_4,s-88.602433,s-88.522804,s195.138784
039_5,s-88.250479,s-88.016595,s223.455821
039_6,s-88.367519,s-89.687065,s315.376671
039_7,s-88.669309,s-88.099998,s73.499351
039_8,s-87.436097,s-89.140195,s9.713865
039_9,s-87.917197,s-87.666921,s274.732261
039_10,s-88.572120,s-87.544355,s301.094993
039_11,s-88.926196,s-87.447711,s104.341810
039_12,s-87.357610,s-89.525255,s126.248387
039_13,s-87.396203,s-88.019889,s197.945594
039_14,s-87.126387,s-87.194668,s98.764485
039_15,s-89.765829,s-87.166518,s294.502919
039_16,s-86.770079,s-88.359229,s203.736143
039_17,s-88.082544,s-86.814337,s63.570785
039_18,s-86.796242,s-87.851167,s352.447421
039_19,s-86.866625,s-89.733358,s342.022512
039_20,s-87.671266,s-86.795125,s286.128760
039_21,s-86.522651,s-86.443083,s142.746147
039_22,s-89.290319,s-86.491624,s239.059643
039_23,s-88.018674,s-86.059366,s251.503111
039_24,s-86.101237,s-88.377312,s359.853009
039_25,s-87.071218,s-86.062661,s290.859498
039_26,s-86.095550,s-89.160316,s21.076777
039_27,s-86.257014,s-87.151985,s317.218777
039_28,s-89.781657,s-86.049572,s277.463216
039_29,s-88.691096,s-85.986244,s292.554272
039_30,s-89.607815,s-88.147579,s26.843251
039_31,s-86.010517,s-86.365438,s345.039607
039_32,s-85.820580,s-89.700559,s339.211223
039_33,s-86.365846,s-85.563419,s290.935256
039_34,s-85.712842,s-87.544488,s2.779010
039_35,s-87.554343,s-85.649529,s296.648174
039_36,s-85.543792,s-88.494847,s201.648615
039_37,s-89.467460,s-85.460943,s293.997591
039_38,s-85.359292,s-85.655269,s164.498944
040_0,s-89.132509,s-89.190110,s76.584239
040_1,s-89.725424,s-89.552272,s244.607425
040_2,s-88.897477,s-89.692386,s343.123252
040_3,s-89.699668,s-88.655932,s290.367574
040_4,s-88.602433,s-88.522804,s195.138784
040_5,s-88.250479,s-88.016595,s223.455821
040_6,s-88.367519,s-89.687065,s315.376671
040_7,s-88.669309,s-88.099998,s73.499351
040_8,s-87.436097,s-89.140195,s9.713865
040_9,s-87.917197,s-87.666921,s274.732261
040_10,s-88.572120,s-87.544355,s301.094993
040_11,s-88.926196,s-87.447711,s104.341810
040_12,s-87.357610,s-89.525255,s126.248387
040_13,s-87.396203,s-88.019889,s197.945594
040_14,s-87.126387,s-87.194668,s98.764485
040_15,s-89.765829,s-87.166518,s294.502919
040_16,s-86.770079,s-88.359229,s203.736143
040_17,s-88.082544,s-86.814337,s63.570785
040_18,s-86.796242,s-87.851167,s352.447421
040_19,s-86.866625,s-89.733358,s342.022512
040_20,s-87.671266,s-86.795125,s286.128760
040_21,s-86.522651,s-86.443083,s142.746147
040_22,s-89.290319,s-86.491624,s239.059643
040_23,s-88.018674,s-86.059366,s251.503111
040_24,s-86.101237,s-88.377312,s359.853009
040_25,s-87.071218,s-86.062661,s290.859498
040_26,s-86.095550,s-89.160316,s21.076777
040_27,s-86.257014,s-87.151985,s317.218777
040_28,s-89.781657,s-86.049572,s277.463216
040_29,s-88.691096,s-85.986244,s292.554272
040_30,s-89.607815,s-88.147579,s26.843251
040_31,s-86.010517,s-86.365438,s345.039607
040_32,s-85.820580,s-89.700559,s339.211223
040_33,s-86.365846,s-85.563419,s290.935256
040_34,s-85.712842,s-87.544488,s2.779010
040_35,s-87.554343,s-85.649529,s296.648174
040_36,s-85.543792,s-88.494847,s201.648615
040_37,s-89.467460,s-85.460943,s293.997591
040_38,s-85.359292,s-85.655269,s164.498944
040_39,s-85.506239,s-88.041682,s328.554181
041_0,s-89.132509,s-89.190110,s76.584239
041_1,s-89.725424,s-89.552272,s244.607425
041_2,s-88.897477,s-89.692386,s343.123252
041_3,s-89.699668,s-88.655932,s290.367574
041_4,s-88.602433,s-88.522804,s195.138784
041_5,s-88.250479,s-88.016595,s223.455821
041_6,s-88.367519,s-89.687065,s315.376671
041_7,s-88.669309,s-88.099998,s73.499351
041_8,s-87.436097,s-89.140195,s9.713865
041_9,s-87.917197,s-87.666921,s274.732261
041_10,s-88.572120,s-87.544355,s301.094993
041_11,s-88.926196,s-87.447711,s104.341810
041_12,s-87.357610,s-89.525255,s126.248387
041_13,s-87.396203,s-88.019889,s197.945594
041_14,s-87.126387,s-87.194668,s98.764485
041_15,s-89.765829,s-87.166518,s294.502919
041_16,s-86.770079,s-88.359229,s203.736143
041_17,s-88.082544,s-86.814337,s63.570785
041_18,s-86.796242,s-87.851167,s352.447421
041_19,s-86.866625,s-89.733358,s342.022512
041_20,s-87.671266,s-86.795125,s286.128760
041_21,s-86.522651,s-86.443083,s142.746147
041_22,s-89.290319,s-86.491624,s239.059643
041_23,s-88.018674,s-86.059366,s251.503111
041_24,s-86.101237,s-88.377312,s359.853009
041_25,s-87.071218,s-86.062661,s290.859498
041_26,s-86.095550,s-89.160316,s21.076777
041_27,s-86.257014,s-87.151985,s317.218777
041_28,s-89.781657,s-86.049572,s277.463216
041_29,s-88.691096,s-85.986244,s292.554272
041_30,s-89.607815,s-88.147579,s26.843251
041_31,s-86.010517,s-86.365438,s345.039607
041_32,s-85.820580,s-89.700559,s339.211223
041_33,s-86.365846,s-85.563419,s290.935256
041_34,s-85.712842,s-87.544488,s2.779010
041_35,s-87.554343,s-85.649529,s296.648174
041_36,s-85.543792,s-88.494847,s201.648615
041_37,s-89.467460,s-85.460943,s293.997591
041_38,s-85.359292,s-85.655269,s164.498944
041_39,s-85.506239,s-88.041682,s328.554181
041_40,s-88.454242,s-85.342942,s278.823575
042_0,s-89.132509,s-89.190110,s76.584239
042_1,s-89.725424,s-89.552272,s244.607425
042_2,s-88.897477,s-89.692386,s343.123252
042_3,s-89.699668,s-88.655932,s290.367574
042_4,s-88.602433,s-88.522804,s195.138784
042_5,s-88.250479,s-88.016595,s223.455821
042_6,s-88.367519,s-89.687065,s315.376671
042_7,s-88.669309,s-88.099998,s73.499351
042_8,s-87.436097,s-89.140195,s9.713865
042_9,s-87.917197,s-87.666921,s274.732261
042_10,s-88.572120,s-87.544355,s301.094993
042_11,s-88.926196,s-87.447711,s104.341810
042_12,s-87.357610,s-89.525255,s126.248387
042_13,s-87.396203,s-88.019889,s197.945594
042_14,s-87.126387,s-87.194668,s98.764485
042_15,s-89.765829,s-87.166518,s294.502919
042_16,s-86.770079,s-88.359229,s203.736143
042_17,s-88.082544,s-86.814337,s63.570785
042_18,s-86.796242,s-87.851167,s352.447421
042_19,s-86.866625,s-89.733358,s342.022512
042_20,s-87.671266,s-86.795125,s286.128760
042_21,s-86.522651,s-86.443083,s142.746147
042_22,s-89.290319,s-86.491624,s239.059643
042_23,s-88.018674,s-86.059366,s251.503111
042_24,s-86.101237,s-88.377312,s359.853009
042_25,s-87.071218,s-86.062661,s290.859498
042_26,s-86.095550,s-89.160316,s21.076777
042_27,s-86.257014,s-87.151985,s317.218777
042_28,s-89.781657,s-86.049572,s277.463216
042_29,s-88.691096,s-85.986244,s292.554272
042_30,s-89.607815,s-88.147579,s26.843251
042_31,s-86.010517,s-86.365438,s345.039607
042_32,s-85.820580,s-89.700559,s339.211223
042_33,s-86.365846,s-85.563419,s290.935256
042_34,s-85.712842,s-87.544488,s2.779010
042_35,s-87.554343,s-85.649529,s296.648174
042_36,s-85.543792,s-88.494847,s201.648615
042_37,s-89.467460,s-85.460943,s293.997591
042_38,s-85.359292,s-85.655269,s164.498944
042_39,s-85.506239,s-88.041682,s328.554181
042_40,s-88.454242,s-85.342942,s278.823575
042_41,s-85.241852,s-86.828795,s357.753476
043_0,s-89.132509,s-89.190110,s76.584239
043_1,s-89.725424,s-89.552272,s244.607425
043_2,s-88.897477,s-89.692386,s343.123252
043_3,s-89.699668,s-88.655932,s290.367574
043_4,s-88.602433,s-88.522804,s195.138784
043_5,s-88.250479,s-88.016595,s223.455821
043_6,s-88.367519,s-89.687065,s315.376671
043_7,s-88.669309,s-88.099998,s73.499351
043_8,s-87.436097,s-89.140195,s9.713865
043_9,s-87.917197,s-87.666921,s274.732261
043_10,s-88.572120,s-87.544355,s301.094993
043_11,s-88.926196,s-87.447711,s104.341810
043_12,s-87.357610,s-89.525255,s126.248387
043_13,s-87.396203,s-88.019889,s197.945594
043_14,s-87.126387,s-87.194668,s98.764485
043_15,s-89.765829,s-87.166518,s294.502919
043_16,s-86.770079,s-88.359229,s203.736143
043_17,s-88.082544,s-86.814337,s63.570785
043_18,s-86.796242,s-87.851167,s352.447421
043_19,s-86.866625,s-89.733358,s342.022512
043_20,s-87.671266,s-86.795125,s286.128760
043_21,s-86.522651,s-86.443083,s142.746147
043_22,s-89.290319,s-86.491624,s239.059643
043_23,s-88.018674,s-86.059366,s251.503111
043_24,s-86.101237,s-88.377312,s359.853009
043_25,s-87.071218,s-86.062661,s290.859498
043_26,s-86.095550,s-89.160316,s21.076777
043_27,s-86.257014,s-87.151985,s317.218777
043_28,s-89.781657,s-86.049572,s277.463216
043_29,s-88.691096,s-85.986244,s292.554272
043_30,s-89.607815,s-88.147579,s26.843251
043_31,s-86.010517,s-86.365438,s345.039607
043_32,s-85.820580,s-89.700559,s339.211223
043_33,s-86.365846,s-85.563419,s290.935256
043_34,s-85.712842,s-87.544488,s2.779010
043_35,s-87.554343,s-85.649529,s296.648174
043_36,s-85.543792,s-88.494847,s201.648615
043_37,s-89.467460,s-85.460943,s293.997591
043_38,s-85.359292,s-85.655269,s164.498944
043_39,s-85.506239,s-88.041682,s328.554181
043_40,s-88.454242,s-85.342942,s278.823575
043_41,s-85.241852,s-86.828795,s357.753476
043_42,s-85.202653,s-89.725765,s348.692639
044_0,s-89.132509,s-89.190110,s76.584239
044_1,s-89.725424,s-89.552272,s244.607425
044_2,s-88.897477,s-89.692386,s343.123252
044_3,s-89.699668,s-88.655932,s290.367574
044_4,s-88.602433,s-88.522804,s195.138784
044_5,s-88.250479,s-88.016595,s223.455821
044_6,s-88.367519,s-89.687065,s315.376671
044_7,s-88.669309,s-88.099998,s73.499351
044_8,s-87.436097,s-89.140195,s9.713865
044_9,s-87.917197,s-87.666921,s274.732261
044_10,s-88.572120,s-87.544355,s301.094993
044_11,s-88.926196,s-87.447711,s104.341810
044_12,s-87.357610,s-89.525255,s126.248387
044_13,s-87.396203,s-88.019889,s197.945594
044_14,s-87.126387,s-87.194668,s98.764485
044_15,s-89.765829,s-87.166518,s294.502919
044_16,s-86.770079,s-88.359229,s203.736143
044_17,s-88.082544,s-86.814337,s63.570785
044_18,s-86.796242,s-87.851167,s352.447421
044_19,s-86.866625,s-89.733358,s342.022512
044_20,s-87.671266,s-86.795125,s286.128760
044_21,s-86.522651,s-86.443083,s142.746147
044_22,s-89.290319,s-86.491624,s239.059643
044_23,s-88.018674,s-86.059366,s251.503111
044_24,s-86.101237,s-88.377312,s359.853009
044_25,s-87.071218,s-86.062661,s290.859498
044_26,s-86.095550,s-89.160316,s21.076777
044_27,s-86.257014,s-87.151985,s317.218777
044_28,s-89.781657,s-86.049572,s277.463216
044_29,s-88.691096,s-85.986244,s292.554272
044_30,s-89.607815,s-88.147579,s26.843251
044_31,s-86.010517,s-86.365438,s345.039607
044_32,s-85.820580,s-89.700559,s339.211223
044_33,s-86.365846,s-85.563419,s290.935256
044_34,s-85.712842,s-87.544488,s2.779010
044_35,s-87.554343,s-85.649529,s296.648174
044_36,s-85.543792,s-88.494847,s201.648615
044_37,s-89.467460,s-85.460943,s293.997591
044_38,s-85.359292,s-85.655269,s164.498944
044_39,s-85.506239,s-88.041682,s328.554181
044_40,s-88.454242,s-85.342942,s278.823575
044_41,s-85.241852,s-86.828795,s357.753476
044_42,s-85.202653,s-89.725765,s348.692639
044_43,s-85.087187,s-85.079868,s127.398478
045_0,s-89.132509,s-89.190110,s76.584239
045_1,s-89.725424,s-89.552272,s244.607425
045_2,s-88.897477,s-89.692386,s343.123252
045_3,s-89.699668,s-88.655932,s290.367574
045_4,s-88.602433,s-88.522804,s195.138784
045_5,s-88.250479,s-88.016595,s223.455821
045_6,s-88.367519,s-89.687065,s315.376671
045_7,s-88.669309,s-88.099998,s73.499351
045_8,s-87.436097,s-89.140195,s9.713865
045_9,s-87.917197,s-87.666921,s274.732261
045_10,s-88.572120,s-87.544355,s301.094993
045_11,s-88.926196,s-87.447711,s104.341810
045_12,s-87.357610,s-89.525255,s126.248387
045_13,s-87.396203,s-88.019889,s197.945594
045_14,s-87.126387,s-87.194668,s98.764485
045_15,s-89.765829,s-87.166518,s294.502919
045_16,s-86.770079,s-88.359229,s203.736143
045_17,s-88.082544,s-86.814337,s63.570785
045_18,s-86.796242,s-87.851167,s352.447421
045_19,s-86.866625,s-89.733358,s342.022512
045_20,s-87.671266,s-86.795125,s286.128760
045_21,s-86.522651,s-86.443083,s142.746147
045_22,s-89.290319,s-86.491624,s239.059643
045_23,s-88.018674,s-86.059366,s251.503111
045_24,s-86.101237,s-88.377312,s359.853009
045_25,s-87.071218,s-86.062661,s290.859498
045_26,s-86.095550,s-89.160316,s21.076777
045_27,s-86.257014,s-87.151985,s317.218777
045_28,s-89.781657,s-86.049572,s277.463216
045_29,s-88.691096,s-85.986244,s292.554272
045_30,s-89.607815,s-88.147579,s26.843251
045_31,s-86.010517,s-86.365438,s345.039607
045_32,s-85.820580,s-89.700559,s339.211223
045_33,s-86.365846,s-85.563419,s290.935256
045_34,s-85.712842,s-87.544488,s2.779010
045_35,s-87.554343,s-85.649529,s296.648174
045_36,s-85.543792,s-88.494847,s201.648615
045_37,s-89.467460,s-85.460943,s293.997591
045_38,s-85.359292,s-85.655269,s164.498944
045_39,s-85.506239,s-88.041682,s328.554181
045_40,s-88.454242,s-85.342942,s278.823575
045_41,s-85.241852,s-86.828795,s357.753476
045_42,s-85.202653,s-89.725765,s348.692639
045_43,s-85.087187,s-85.079868,s127.398478
045_44,s-86.292034,s-84.927103,s268.989147
046_0,s-89.132509,s-89.190110,s76.584239
046_1,s-89.725424,s-89.552272,s244.607425
046_2,s-88.897477,s-89.692386,s343.123252
046_3,s-89.699668,s-88.655932,s290.367574
046_4,s-88.602433,s-88.522804,s195.138784
046_5,s-88.250479,s-88.016595,s223.455821
046_6,s-88.367519,s-89.687065,s315.376671
046_7,s-88.669309,s-88.099998,s73.499351
046_8,s-87.436097,s-89.140195,s9.713865
046_9,s-87.917197,s-87.666921,s274.732261
046_10,s-88.572120,s-87.544355,s301.094993
046_11,s-88.926196,s-87.447711,s104.341810
046_12,s-87.357610,s-89.525255,s126.248387
046_13,s-87.396203,s-88.019889,s197.945594
046_14,s-87.126387,s-87.194668,s98.764485
046_15,s-89.765829,s-87.166518,s294.502919
046_16,s-86.770079,s-88.359229,s203.736143
046_17,s-88.082544,s-86.814337,s63.570785
046_18,s-86.796242,s-87.851167,s352.447421
046_19,s-86.866625,s-89.733358,s342.022512
046_20,s-87.671266,s-86.795125,s286.128760
046_21,s-86.522651,s-86.443083,s142.746147
046_22,s-89.290319,s-86.491624,s239.059643
046_23,s-88.018674,s-86.059366,s251.503111
046_24,s-86.101237,s-88.377312,s359.853009
046_25,s-87.071218,s-86.062661,s290.859498
046_26,s-86.095550,s-89.160316,s21.076777
046_27,s-86.257014,s-87.151985,s317.218777
046_28,s-89.781657,s-86.049572,s277.463216
